日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
2018-12-24,300725,30.68,31.15,31.44,30.43,10635,58127245.0,3.27,0.71,0.22,1.62
2018-12-25,300725,30.69,30.75,30.87,29.87,7010,37561844.0,3.21,-1.28,-0.4,1.07
2018-12-26,300725,30.65,30.39,30.87,30.19,4339,23354686.0,2.21,-1.17,-0.36,0.66
2018-12-27,300725,30.83,29.91,30.97,29.9,5437,29203294.0,3.52,-1.58,-0.48,0.83
2018-12-28,300725,29.81,30.47,30.71,29.61,5473,29358654.0,3.68,1.87,0.56,0.83
2019-01-02,300725,30.16,29.24,30.56,29.0,8190,42669372.0,5.12,-4.04,-1.23,1.18
2019-01-03,300725,29.23,28.62,29.46,28.57,4340,22241789.0,3.04,-2.12,-0.62,0.63
2019-01-04,300725,28.48,29.46,29.57,28.21,4852,25033709.0,4.75,2.94,0.84,0.7
2019-01-07,300725,29.69,30.21,30.26,29.58,5911,31280588.0,2.31,2.55,0.75,0.85
2019-01-08,300725,30.08,29.74,30.17,29.69,3115,16439118.0,1.59,-1.56,-0.47,0.45
2019-01-09,300725,29.75,29.92,30.59,29.58,5507,29423256.0,3.4,0.61,0.18,0.79
2019-01-10,300725,29.92,29.5,30.13,29.41,3192,16782933.0,2.41,-1.4,-0.42,0.46
2019-01-11,300725,29.62,29.27,29.76,28.98,4928,25467189.0,2.64,-0.78,-0.23,0.71
2019-01-14,300725,29.39,28.74,29.39,28.24,6356,32263033.0,3.93,-1.81,-0.53,0.92
2019-01-15,300725,28.73,29.63,29.73,28.51,5978,30973728.0,4.24,3.1,0.89,0.86
2019-01-16,300725,29.63,29.34,30.25,29.33,5386,28334797.0,3.1,-0.98,-0.29,0.78
2019-01-17,300725,29.39,30.71,30.98,29.39,12855,69299963.0,5.42,4.67,1.37,1.85
2019-01-18,300725,30.66,31.05,31.29,30.19,10558,57364894.0,3.58,1.11,0.34,1.52
2019-01-21,300725,31.16,32.23,32.58,31.16,11197,63331537.0,4.57,3.8,1.18,1.62
2019-01-22,300725,32.12,31.85,32.18,31.52,6484,36342030.0,2.05,-1.18,-0.38,0.94
2019-01-23,300725,31.76,32.5,32.7,31.43,6962,39356652.0,3.99,2.04,0.65,1.0
2019-01-24,300725,32.61,32.72,33.29,32.36,9905,57313829.0,2.86,0.68,0.22,1.43
2019-01-25,300725,34.13,36.13,36.13,33.59,37123,229847733.0,7.76,10.42,3.41,5.36
2019-01-28,300725,37.97,36.64,38.0,36.21,31295,203726906.0,4.95,1.41,0.51,4.51
2019-01-29,300725,36.21,36.97,37.87,36.08,23988,154888769.0,4.89,0.9,0.33,3.46
2019-01-30,300725,37.03,36.23,38.07,36.2,16334,106072081.0,5.06,-2.0,-0.74,2.36
2019-01-31,300725,36.5,36.91,38.66,36.42,15069,98494083.0,6.18,1.88,0.68,2.17
2019-02-01,300725,37.69,37.26,37.71,37.08,12828,83940516.0,1.71,0.95,0.35,1.85
2019-02-11,300725,37.69,38.03,38.03,37.23,14235,94021775.0,2.15,2.07,0.77,2.05
2019-02-12,300725,37.66,38.85,39.15,37.66,14575,98731185.0,3.92,2.16,0.82,2.1
2019-02-13,300725,38.57,38.74,38.86,38.16,10802,72913584.0,1.8,-0.28,-0.11,1.56
2019-02-14,300725,38.27,38.46,39.17,38.08,10120,68137235.0,2.81,-0.72,-0.28,1.46
2019-02-15,300725,38.27,38.55,38.97,37.78,9840,65908688.0,3.09,0.23,0.09,1.42
2019-02-18,300725,38.6,41.88,42.35,38.55,21958,157256876.0,9.86,8.64,3.33,3.17
2019-02-19,300725,41.92,43.56,43.7,41.71,20521,153682352.0,4.75,4.01,1.68,2.96
2019-02-20,300725,43.36,42.76,43.74,42.3,14435,108202838.0,3.31,-1.84,-0.8,2.08
2019-02-21,300725,41.82,42.82,43.1,41.64,17392,129043834.0,3.41,0.14,0.06,2.51
2019-02-22,300725,42.5,43.63,44.14,42.4,12979,98234838.0,4.06,1.89,0.81,1.87
2019-02-25,300725,43.4,46.07,46.07,43.4,14515,114262476.0,6.12,5.59,2.44,2.09
2019-02-26,300725,47.14,44.66,48.21,44.48,18037,145432270.0,8.1,-3.06,-1.41,2.6
2019-02-27,300725,43.74,44.51,45.96,43.74,10013,78031114.0,4.97,-0.34,-0.15,1.44
2019-02-28,300725,44.91,46.91,47.04,44.52,18091,146002058.0,5.66,5.39,2.4,2.61
2019-03-01,300725,47.01,47.0,48.19,45.84,12464,100944311.0,5.01,0.19,0.09,1.8
2019-03-04,300725,47.43,47.68,49.81,46.85,22802,190449790.0,6.3,1.45,0.68,3.29
2019-03-05,300725,47.68,47.29,48.65,46.73,13499,111169288.0,4.03,-0.82,-0.39,1.95
2019-03-06,300725,47.26,47.29,48.22,46.32,12619,103246322.0,4.02,0.0,0.0,1.82
2019-03-07,300725,47.03,46.11,47.13,45.18,14657,117500336.0,4.12,-2.5,-1.18,2.11
2019-03-08,300725,45.37,45.55,48.79,44.79,14468,117965670.0,8.67,-1.21,-0.56,2.09
2019-03-11,300725,46.32,50.24,50.24,46.32,19574,168626531.0,8.61,10.3,4.69,2.82
2019-03-12,300725,51.83,50.75,52.29,49.87,19309,171894141.0,4.82,1.02,0.51,2.79
2019-03-13,300725,49.75,51.29,54.82,49.75,21637,196823940.0,9.99,1.06,0.54,3.12
2019-03-14,300725,51.48,54.34,55.89,51.48,20199,188908468.0,8.6,5.95,3.05,2.91
2019-03-15,300725,55.43,54.82,56.48,53.06,24626,233643072.0,6.29,0.88,0.48,3.55
2019-03-18,300725,54.94,60.45,60.45,54.24,23517,234789153.0,11.33,10.27,5.63,3.39
2019-03-19,300725,62.23,61.55,64.3,60.17,20627,218911619.0,6.83,1.82,1.1,2.98
2019-03-20,300725,60.43,59.27,61.93,57.69,20908,215057871.0,6.89,-3.7,-2.28,3.02
2019-03-21,300725,59.22,58.37,60.69,57.79,17389,177532494.0,4.89,-1.52,-0.9,2.51
2019-03-22,300725,58.36,58.48,59.16,56.87,14088,141277698.0,3.92,0.19,0.11,2.03
2019-03-25,300725,57.52,58.09,61.14,57.21,12822,131365381.0,6.72,-0.67,-0.39,1.85
2019-03-26,300725,57.92,57.32,59.86,56.5,13873,139670475.0,5.78,-1.33,-0.77,2.0
2019-03-27,300725,58.55,59.36,60.27,57.09,17292,176304636.0,5.55,3.56,2.04,2.49
2019-03-28,300725,59.58,53.29,62.23,53.29,42569,413177344.0,15.06,-10.23,-6.07,6.14
2019-03-29,300725,52.58,56.95,58.09,52.27,30124,285036304.0,10.92,6.87,3.66,4.35
2019-04-01,300725,57.54,58.98,59.52,57.2,27367,277687984.0,4.07,3.56,2.03,3.95
2019-04-02,300725,56.61,56.98,57.78,55.13,34464,335978640.0,4.49,-3.39,-2.0,4.97
2019-04-03,300725,55.94,55.49,56.97,55.1,17284,166909644.0,3.28,-2.61,-1.49,2.49
2019-04-04,300725,55.95,55.13,56.61,54.25,18512,177118902.0,4.25,-0.65,-0.36,2.67
2019-04-08,300725,55.9,53.21,56.01,52.47,20719,191508746.0,6.42,-3.48,-1.92,2.99
2019-04-09,300725,53.52,54.63,55.13,53.52,13817,130323670.0,3.03,2.67,1.42,1.99
2019-04-10,300725,54.5,57.18,58.15,53.95,29316,288385568.0,7.69,4.67,2.55,4.23
2019-04-11,300725,56.79,54.24,57.5,52.88,25379,239167391.0,8.08,-5.14,-2.94,3.66
2019-04-12,300725,53.69,53.36,54.3,52.6,9624,88909683.0,3.13,-1.62,-0.88,1.39
2019-04-15,300725,53.68,52.93,55.6,52.93,14198,134054454.0,5.0,-0.81,-0.43,2.05
2019-04-16,300725,53.07,54.07,54.47,52.99,11090,103657436.0,2.8,2.15,1.14,1.6
2019-04-17,300725,54.18,54.65,55.96,54.18,12412,118518347.0,3.29,1.07,0.58,1.79
2019-04-18,300725,54.59,53.71,54.84,53.45,10394,97112721.0,2.54,-1.72,-0.94,1.5
2019-04-19,300725,53.74,53.94,54.32,53.05,8788,81563489.0,2.36,0.43,0.23,1.27
2019-04-22,300725,53.71,53.83,54.37,53.08,9043,84130253.0,2.39,-0.2,-0.11,1.3
2019-04-23,300725,53.46,51.29,54.23,51.17,15960,145652964.0,5.68,-4.72,-2.54,2.3
2019-04-24,300725,51.76,55.32,55.68,51.7,26044,242756396.0,7.76,7.86,4.03,3.76
2019-04-25,300725,55.13,54.3,55.95,54.24,15463,147253561.0,3.09,-1.84,-1.02,2.21
2019-04-26,300725,55.1,57.08,57.44,52.27,31637,302591616.0,9.52,5.12,2.78,4.52
2019-04-29,300725,56.13,55.4,57.55,54.95,17336,169844248.0,4.56,-2.94,-1.68,2.48
2019-04-30,300725,54.82,52.58,56.1,52.56,13345,124174857.0,6.39,-5.09,-2.82,1.91
2019-05-06,300725,49.51,50.76,52.37,47.74,24511,211704303.0,8.81,-3.46,-1.82,3.51
2019-05-07,300725,50.13,49.78,51.88,49.52,11027,96927740.0,4.65,-1.93,-0.98,1.58
2019-05-08,300725,48.74,49.2,50.66,48.09,11329,74484681.0,5.16,-1.17,-0.58,1.25
2019-05-09,300725,48.78,48.43,49.51,47.28,11306,72745340.0,4.53,-1.57,-0.77,1.24
2019-05-10,300725,49.2,49.65,50.19,47.28,15647,103076333.0,6.01,2.52,1.22,1.72
2019-05-13,300725,48.91,50.14,51.32,48.74,10270,68557017.0,5.2,0.99,0.49,1.13
2019-05-14,300725,49.5,49.36,50.96,49.33,12717,84855745.0,3.25,-1.56,-0.78,1.4
2019-05-15,300725,49.86,50.53,50.81,48.83,13812,92195671.0,4.01,2.37,1.17,1.52
2019-05-16,300725,50.51,52.05,52.7,49.69,17049,116742175.0,5.96,3.01,1.52,1.88
2019-05-17,300725,51.77,49.88,52.5,49.88,12377,84201484.0,5.03,-4.17,-2.17,1.36
2019-05-20,300725,49.35,46.96,49.56,45.1,26464,165350775.0,8.94,-5.85,-2.92,2.91
2019-05-21,300725,46.94,47.12,47.81,46.52,11246,70762228.0,2.75,0.34,0.16,1.24
2019-05-22,300725,47.57,47.3,47.57,45.34,14378,89175804.0,4.73,0.38,0.18,1.58
2019-05-23,300725,46.83,44.26,47.05,44.13,20428,123444733.0,6.17,-6.43,-3.04,2.25
2019-05-24,300725,43.63,45.65,46.03,43.63,15229,92259680.0,5.42,3.14,1.39,1.68
2019-05-27,300725,45.97,47.33,47.58,45.11,15227,94395748.0,5.41,3.68,1.68,1.68
2019-05-28,300725,47.2,46.63,47.94,46.47,9557,60098011.0,3.11,-1.48,-0.7,1.05
2019-05-29,300725,46.66,48.14,48.97,46.43,13779,88170566.0,5.45,3.24,1.51,1.52
2019-05-30,300725,47.93,48.36,49.33,47.33,12300,79235865.0,4.15,0.46,0.22,1.35
2019-05-31,300725,48.66,49.63,50.13,47.9,14854,97872638.0,4.61,2.63,1.27,1.63
2019-06-03,300725,49.17,47.93,49.51,47.88,9541,61766958.0,3.28,-3.43,-1.7,1.05
2019-06-04,300725,47.87,47.83,48.97,47.21,11664,74798421.0,3.67,-0.21,-0.1,1.28
2019-06-05,300725,48.2,46.43,48.32,46.26,12204,76781187.0,4.31,-2.93,-1.4,1.34
2019-06-06,300725,46.82,46.17,47.07,45.67,8687,53865473.0,3.02,-0.56,-0.26,0.96
2019-06-10,300725,46.44,46.66,47.06,45.82,9617,59797309.0,2.69,1.06,0.49,1.06
2019-06-11,300725,46.59,48.85,49.11,46.53,15279,98545746.0,5.53,4.69,2.19,1.68
2019-06-12,300725,49.06,50.51,51.0,48.36,16889,112942719.0,5.4,3.4,1.66,1.86
2019-06-13,300725,50.51,51.03,51.6,50.19,9903,67062157.0,2.79,1.03,0.52,1.09
2019-06-14,300725,50.94,48.36,50.94,48.17,23289,153320517.0,5.43,-5.23,-2.67,2.56
2019-06-17,300725,48.72,45.24,49.01,45.2,34310,212774760.0,7.88,-6.45,-3.12,3.77
2019-06-18,300725,45.74,43.9,45.96,43.7,42178,251047270.0,5.0,-2.96,-1.34,4.64
2019-06-19,300725,44.86,44.05,45.4,43.78,34637,206117723.0,3.69,0.34,0.15,3.81
2019-06-20,300725,43.9,45.2,45.5,43.42,22371,133364248.0,4.72,2.61,1.15,2.46
2019-06-21,300725,45.4,46.23,46.66,45.4,21057,129918702.0,2.79,2.28,1.03,2.32
2019-06-24,300725,45.82,44.38,46.34,44.16,24052,144449657.0,4.72,-4.0,-1.85,2.65
2019-06-25,300725,44.83,43.72,45.13,42.75,21141,124424218.0,5.36,-1.49,-0.66,2.33
2019-06-26,300725,43.64,46.06,47.2,43.59,30348,184624807.0,8.26,5.35,2.34,3.34
2019-06-27,300725,46.05,46.36,47.01,45.52,23129,143177354.0,3.23,0.65,0.3,2.54
2019-06-28,300725,46.28,46.69,48.2,45.52,25875,162137875.0,5.78,0.71,0.33,2.85
2019-07-01,300725,47.84,50.72,50.96,47.48,30458,199696375.0,7.45,8.63,4.03,3.35
2019-07-02,300725,50.5,50.47,51.65,49.43,33841,227479838.0,4.38,-0.49,-0.25,3.72
2019-07-03,300725,50.04,49.43,51.2,48.66,29915,199225046.0,5.03,-2.06,-1.04,3.29
2019-07-04,300725,49.82,48.6,49.82,47.82,22967,148719746.0,4.05,-1.68,-0.83,2.53
2019-07-05,300725,48.74,47.99,48.82,47.29,22632,144788529.0,3.15,-1.26,-0.61,2.49
2019-07-08,300725,48.38,46.43,48.59,45.74,24080,151007993.0,5.94,-3.25,-1.56,2.65
2019-07-09,300725,46.5,46.01,46.88,45.22,22814,139519685.0,3.58,-0.9,-0.42,2.51
2019-07-10,300725,45.86,44.17,46.11,43.9,29129,174171344.0,4.8,-4.0,-1.84,3.2
2019-07-11,300725,44.4,43.67,45.36,43.5,35987,213184843.0,4.21,-1.13,-0.5,3.96
2019-07-12,300725,44.12,42.93,44.74,42.83,32033,186213706.0,4.37,-1.69,-0.74,3.52
2019-07-15,300725,40.13,38.51,40.27,38.51,78106,406530768.0,4.1,-10.3,-4.42,8.59
2019-07-16,300725,38.83,39.29,39.46,38.09,50957,264994418.0,3.56,2.03,0.78,5.61
2019-07-17,300725,38.93,38.66,39.12,38.55,27070,141261248.0,1.45,-1.6,-0.63,2.98
2019-07-18,300725,38.74,38.14,38.74,37.2,23260,118451547.0,3.98,-1.35,-0.52,2.56
2019-07-19,300725,37.98,37.6,38.36,37.28,19247,97618183.0,2.83,-1.42,-0.54,2.12
2019-07-22,300725,37.36,37.36,38.05,34.9,27974,138855450.0,8.38,-0.64,-0.24,3.08
2019-07-23,300725,36.82,37.36,37.97,36.43,24169,120714393.0,4.12,0.0,0.0,2.66
2019-07-24,300725,37.59,38.93,39.23,36.53,33782,174641882.0,7.23,4.2,1.57,3.72
2019-07-25,300725,38.75,38.93,40.16,38.66,36343,192264740.0,3.85,0.0,0.0,4.0
2019-07-26,300725,39.04,39.13,39.51,38.45,14483,75772570.0,2.72,0.51,0.2,1.59
2019-07-29,300725,39.5,39.96,40.66,39.16,18514,99400439.0,3.83,2.12,0.83,2.04
2019-07-30,300725,39.98,40.86,41.2,39.98,20616,112650761.0,3.05,2.25,0.9,2.27
2019-07-31,300725,40.64,41.16,41.2,40.58,14328,78582903.0,1.52,0.73,0.3,1.58
2019-08-01,300725,41.12,40.97,41.76,40.29,13496,74402505.0,3.57,-0.46,-0.19,1.48
2019-08-02,300725,39.97,40.29,41.2,39.78,19608,106138643.0,3.47,-1.66,-0.68,2.16
2019-08-05,300725,40.46,40.37,41.65,40.09,24270,133223948.0,3.87,0.2,0.08,2.67
2019-08-06,300725,39.7,40.46,40.93,39.36,21269,114626983.0,3.89,0.22,0.09,2.34
2019-08-07,300725,40.74,40.24,40.96,39.81,12847,69537913.0,2.84,-0.54,-0.22,1.41
2019-08-08,300725,40.34,42.36,42.38,40.09,27264,152224585.0,5.69,5.27,2.12,3.0
2019-08-09,300725,42.6,41.32,42.74,41.21,23295,130392289.0,3.61,-2.46,-1.04,2.56
2019-08-12,300725,41.63,41.95,42.14,41.06,14502,81092031.0,2.61,1.52,0.63,1.6
2019-08-13,300725,41.76,43.38,44.01,41.7,23442,135466876.0,5.51,3.41,1.43,2.58
2019-08-14,300725,43.53,45.6,46.06,42.98,34263,205303502.0,7.1,5.12,2.22,3.77
2019-08-15,300725,44.59,45.55,46.33,44.59,26969,164513663.0,3.82,-0.11,-0.05,2.97
2019-08-16,300725,45.63,47.92,50.03,45.17,41727,265058796.0,10.67,5.2,2.37,4.59
2019-08-19,300725,47.97,47.74,48.63,47.38,28283,180698794.0,2.61,-0.38,-0.18,3.11
2019-08-20,300725,47.76,46.83,47.96,46.43,27141,170441704.0,3.2,-1.91,-0.91,2.99
2019-08-21,300725,47.11,45.67,47.38,44.7,38962,237048452.0,5.72,-2.48,-1.16,4.29
2019-08-22,300725,45.8,45.23,46.59,44.63,26018,157693447.0,4.29,-0.96,-0.44,2.86
2019-08-23,300725,46.43,49.88,49.88,46.43,96476,632793088.0,7.63,10.28,4.65,10.61
2019-08-26,300725,48.74,50.88,51.51,48.63,79078,530324080.0,5.77,2.0,1.0,8.7
2019-08-27,300725,50.94,50.51,53.28,50.13,49880,341618160.0,6.19,-0.73,-0.37,5.49
2019-08-28,300725,51.27,49.85,51.45,49.07,33174,220252608.0,4.71,-1.31,-0.66,3.65
2019-08-29,300725,49.74,49.51,50.28,49.36,18777,124274385.0,1.85,-0.68,-0.34,2.07
2019-08-30,300725,49.6,52.51,53.27,49.46,35190,242373513.0,7.7,6.06,3.0,3.87
2019-09-02,300725,52.46,54.32,54.7,51.46,35075,247563127.0,6.17,3.45,1.81,3.86
2019-09-03,300725,53.96,53.38,53.96,53.05,18993,135095468.0,1.68,-1.73,-0.94,2.09
2019-09-04,300725,52.7,53.96,54.5,51.61,20581,144896861.0,5.41,1.09,0.58,2.26
2019-09-05,300725,53.96,52.3,54.17,51.83,28527,200529263.0,4.34,-3.08,-1.66,3.14
2019-09-06,300725,51.82,51.33,52.36,50.66,22567,154272846.0,3.25,-1.85,-0.97,2.48
2019-09-09,300725,52.09,52.59,53.36,50.28,31320,215917644.0,6.0,2.45,1.26,3.11
2019-09-10,300725,53.2,52.59,53.96,52.03,27317,192042942.0,3.67,0.0,0.0,2.71
2019-09-11,300725,52.47,50.88,52.96,50.79,21580,148021600.0,4.13,-3.25,-1.71,2.14
2019-09-12,300725,51.2,51.06,51.3,50.47,13086,88794343.0,1.63,0.35,0.18,1.3
2019-09-16,300725,50.66,50.02,51.19,48.75,40317,268056110.0,4.78,-2.04,-1.04,4.01
2019-09-17,300725,50.43,50.14,50.82,49.25,21239,141544259.0,3.14,0.24,0.12,2.11
2019-09-18,300725,50.19,50.66,51.36,49.46,22131,148863760.0,3.79,1.04,0.52,2.2
2019-09-19,300725,50.43,50.67,50.82,49.66,15082,100888961.0,2.29,0.02,0.01,1.5
2019-09-20,300725,51.15,54.05,55.86,51.15,36441,261552586.0,9.3,6.67,3.38,3.62
2019-09-23,300725,54.73,54.0,55.85,53.2,22231,160375910.0,4.9,-0.09,-0.05,2.21
2019-09-24,300725,54.9,58.74,59.42,54.01,40242,306056800.0,10.02,8.78,4.74,4.0
2019-09-25,300725,58.73,58.9,61.43,57.59,37725,298702192.0,6.54,0.27,0.16,3.75
2019-09-26,300725,58.39,56.83,59.5,56.35,25370,194506508.0,5.35,-3.51,-2.07,2.52
2019-09-27,300725,57.35,62.2,62.39,56.84,34501,275768016.0,9.77,9.45,5.37,3.43
2019-09-30,300725,61.44,60.28,61.52,59.32,23478,187430250.0,3.54,-3.09,-1.92,2.33
2019-10-08,300725,59.56,54.13,61.0,54.13,40855,304821328.0,11.4,-10.2,-6.15,4.06
2019-10-09,300725,53.36,53.1,53.36,50.13,41575,284625968.0,5.97,-1.9,-1.03,4.13
2019-10-10,300725,52.13,55.2,55.93,51.68,27140,194477622.0,8.0,3.95,2.1,2.7
2019-10-11,300725,55.67,54.99,56.06,53.96,22196,162669937.0,3.8,-0.38,-0.21,2.21
2019-10-14,300725,55.37,55.68,56.2,54.28,17170,125952316.0,3.49,1.25,0.69,1.71
2019-10-15,300725,55.4,54.73,55.4,52.36,30312,215734101.0,5.46,-1.71,-0.95,3.01
2019-10-16,300725,54.59,57.23,57.86,53.97,26905,201663753.0,7.11,4.57,2.5,2.67
2019-10-17,300725,57.02,56.67,57.37,55.56,18711,140182464.0,3.16,-0.98,-0.56,1.86
2019-10-18,300725,56.43,56.85,59.0,56.06,19933,152365328.0,5.19,0.32,0.18,1.98
2019-10-21,300725,56.5,55.43,58.23,54.13,20108,149438301.0,7.21,-2.5,-1.42,2.0
2019-10-22,300725,55.8,56.63,56.97,55.19,15992,118837527.0,3.21,2.16,1.2,1.59
2019-10-23,300725,56.63,54.11,56.66,53.36,23728,172493547.0,5.83,-4.45,-2.52,2.36
2019-10-24,300725,53.74,53.74,54.67,53.15,12274,88062285.0,2.81,-0.68,-0.37,1.22
2019-10-25,300725,54.11,53.75,54.11,53.06,13679,97300307.0,1.95,0.02,0.01,1.41
2019-10-28,300725,53.36,53.91,54.8,52.17,19441,138379186.0,4.89,0.3,0.16,2.0
2019-10-29,300725,53.61,53.9,54.81,52.98,15970,114820890.0,3.39,-0.02,-0.01,1.64
2019-10-30,300725,54.1,54.3,54.47,53.07,14558,104292396.0,2.6,0.74,0.4,1.5
2019-10-31,300725,54.3,55.53,56.73,53.79,26259,194577469.0,5.41,2.27,1.23,2.7
2019-11-01,300725,55.2,54.51,55.66,53.97,20323,147867060.0,3.04,-1.84,-1.02,2.09
2019-11-04,300725,54.79,56.67,57.31,54.74,26767,200975960.0,4.71,3.96,2.16,2.75
2019-11-05,300725,57.16,56.47,57.77,55.69,23124,173909422.0,3.67,-0.35,-0.2,2.38
2019-11-06,300725,56.82,55.29,57.46,55.15,17540,131292363.0,4.09,-2.09,-1.18,1.8
2019-11-07,300725,55.66,54.74,55.82,53.76,21521,156576272.0,3.73,-0.99,-0.55,2.21
2019-11-08,300725,55.16,54.59,55.35,54.14,13504,98481504.0,2.21,-0.27,-0.15,1.39
2019-11-11,300725,54.14,52.16,54.14,52.16,20136,142186476.0,3.63,-4.45,-2.43,2.07
2019-11-12,300725,52.16,52.4,52.55,51.6,12724,88270647.0,1.82,0.46,0.24,1.31
2019-11-13,300725,52.91,52.7,53.36,51.1,21756,150794570.0,4.31,0.57,0.3,2.24
2019-11-14,300725,52.97,52.13,53.5,51.75,20352,141929376.0,3.32,-1.08,-0.57,2.09
2019-11-15,300725,52.53,49.82,52.53,49.77,26778,180329052.0,5.29,-4.43,-2.31,2.75
2019-11-18,300725,49.88,51.63,52.26,49.36,21055,142818757.0,5.82,3.63,1.81,2.16
2019-11-19,300725,51.51,52.96,53.36,51.05,24397,171371347.0,4.47,2.58,1.33,2.51
2019-11-20,300725,52.96,53.57,54.7,52.5,21235,152063748.0,4.15,1.15,0.61,2.18
2019-11-21,300725,53.36,53.13,54.0,52.59,11230,79559602.0,2.63,-0.82,-0.44,1.15
2019-11-22,300725,53.28,50.71,53.9,49.43,30533,207972684.0,8.41,-4.55,-2.42,3.14
2019-11-25,300725,50.71,49.55,50.96,49.0,21950,145756403.0,3.87,-2.29,-1.16,2.26
2019-11-26,300725,49.46,49.46,50.53,49.25,14463,95880625.0,2.58,-0.18,-0.09,1.49
2019-11-27,300725,49.54,49.01,49.74,48.4,16158,105623160.0,2.71,-0.91,-0.45,1.66
2019-11-28,300725,49.01,48.57,49.2,48.06,10450,67730827.0,2.33,-0.9,-0.44,1.07
2019-11-29,300725,48.36,47.73,49.12,46.51,17705,112484106.0,5.37,-1.73,-0.84,1.82
2019-12-02,300725,47.82,47.71,48.16,46.97,11086,70492429.0,2.49,-0.04,-0.02,1.14
2019-12-03,300725,47.57,47.74,47.95,45.97,18251,114148150.0,4.15,0.06,0.03,1.88
2019-12-04,300725,47.69,48.33,49.59,47.03,23882,154642622.0,5.36,1.24,0.59,2.45
2019-12-05,300725,48.17,48.87,49.63,48.16,21612,140762791.0,3.04,1.12,0.54,2.22
2019-12-06,300725,48.9,49.21,49.24,48.49,11668,76046210.0,1.53,0.7,0.34,1.2
2019-12-09,300725,49.56,48.8,50.46,48.52,17136,112650400.0,3.94,-0.83,-0.41,1.76
2019-12-10,300725,48.62,48.5,49.19,48.16,16514,106976347.0,2.11,-0.61,-0.3,1.7
2019-12-11,300725,48.46,47.63,48.58,47.57,15680,100255220.0,2.08,-1.79,-0.87,1.61
2019-12-12,300725,47.5,48.55,49.1,47.13,22796,145948726.0,4.14,1.93,0.92,2.34
2019-12-13,300725,48.65,51.27,51.69,48.65,34057,229430028.0,6.26,5.6,2.72,3.5
2019-12-16,300725,51.68,51.5,51.9,50.74,24140,165053047.0,2.26,0.45,0.23,2.48
2019-12-17,300725,51.14,51.8,52.03,50.83,26321,180357168.0,2.33,0.58,0.3,2.71
2019-12-18,300725,51.43,50.8,51.63,50.7,19004,129142833.0,1.8,-1.93,-1.0,1.95
2019-12-19,300725,51.19,50.59,51.28,50.33,10727,72380838.0,1.87,-0.41,-0.21,1.1
2019-12-20,300725,50.59,50.43,51.03,50.26,12477,84126705.0,1.52,-0.32,-0.16,1.28
2019-12-23,300725,49.82,48.96,50.66,48.91,12256,81508742.0,3.47,-2.91,-1.47,1.26
2019-12-24,300725,49.15,49.4,49.67,48.65,11587,76098876.0,2.08,0.9,0.44,1.19
2019-12-25,300725,50.01,50.35,51.22,49.65,17115,115313386.0,3.18,1.92,0.95,1.76
2019-12-26,300725,50.58,50.0,50.92,49.66,14917,99842449.0,2.5,-0.7,-0.35,1.53
2019-12-27,300725,50.24,48.96,50.42,48.7,16966,112321639.0,3.44,-2.08,-1.04,1.74
2019-12-30,300725,48.96,48.88,49.19,48.19,14357,93095012.0,2.04,-0.16,-0.08,1.48
2019-12-31,300725,48.9,51.3,51.74,48.88,25028,169307614.0,5.85,4.95,2.42,2.58
2020-01-02,300725,51.3,51.34,51.69,50.4,19775,134425304.0,2.51,0.08,0.04,2.04
2020-01-03,300725,51.25,50.86,52.2,50.32,16155,110066142.0,3.66,-0.93,-0.48,1.67
2020-01-06,300725,50.29,51.4,51.43,49.63,19103,128834762.0,3.54,1.06,0.54,1.97
2020-01-07,300725,51.74,52.83,52.97,50.9,27896,192330209.0,4.03,2.78,1.43,2.88
2020-01-08,300725,52.57,52.82,53.7,52.29,23511,165637490.0,2.67,-0.02,-0.01,2.43
2020-01-09,300725,53.43,55.2,56.12,52.98,33186,243016732.0,5.94,4.51,2.38,3.42
2020-01-10,300725,54.9,56.09,56.82,54.76,24487,182854292.0,3.73,1.61,0.89,2.53
2020-01-13,300725,56.2,56.24,56.59,55.44,18933,141112210.0,2.05,0.27,0.15,1.95
2020-01-14,300725,56.43,55.26,56.43,55.13,15690,115941846.0,2.31,-1.74,-0.98,1.62
2020-01-15,300725,55.19,55.7,56.11,55.13,15187,112567703.0,1.77,0.8,0.44,1.57
2020-01-16,300725,55.64,52.8,55.64,51.43,63638,449506304.0,7.56,-5.21,-2.9,6.56
2020-01-17,300725,52.57,53.09,54.12,52.5,41879,296897488.0,3.07,0.55,0.29,4.32
2020-01-20,300725,53.25,51.93,54.51,50.19,51743,354631280.0,8.14,-2.18,-1.16,5.34
2020-01-21,300725,51.97,54.13,56.11,51.97,61013,442787232.0,7.97,4.24,2.2,6.29
2020-01-22,300725,53.9,54.28,55.23,53.38,29021,209921580.0,3.42,0.28,0.15,2.99
2020-01-23,300725,53.97,52.9,55.47,51.56,26020,185255109.0,7.2,-2.54,-1.38,2.68
2020-02-03,300725,48.5,47.73,50.19,47.48,33573,217845157.0,5.12,-9.77,-5.17,3.46
2020-02-04,300725,49.9,52.13,52.2,48.83,29619,199955402.0,7.06,9.22,4.4,3.06
2020-02-05,300725,53.11,53.63,55.22,52.9,32176,230488904.0,4.45,2.88,1.5,3.32
